scheduled_iso,host,fault_class,duration_seconds,parameters
2026-08-06T06:39:46+00:00,cnsm-web-04,cpu_spike,629,cpu=2 load=90
2026-08-06T11:51:38+00:00,cnsm-web-02,memory_pressure,1325,vm_bytes=8G
2026-08-06T12:20:00+00:00,cnsm-web-03,process_leak,739,fork=4
2026-08-06T12:44:17+00:00,cnsm-io-01,disk_io,732,io=8 hdd=8
2026-08-06T13:50:31+00:00,cnsm-io-01,network_latency,1464,delay=500ms
2026-08-06T16:51:42+00:00,cnsm-web-06,memory_pressure,1882,vm_bytes=8G
2026-08-06T16:55:42+00:00,cnsm-db-postgres-01,disk_io,1099,io=2 hdd=2
2026-08-06T18:30:49+00:00,cnsm-web-03,cpu_spike,312,cpu=2 load=90
2026-08-06T21:19:43+00:00,cnsm-web-04,disk_io,371,io=4 hdd=4
2026-08-07T10:01:15+00:00,cnsm-db-redis-02,cpu_spike,981,cpu=2 load=85
2026-08-07T10:19:07+00:00,cnsm-web-04,disk_io,493,io=8 hdd=8
2026-08-07T10:21:43+00:00,cnsm-db-redis-01,network_latency,1073,delay=500ms
2026-08-07T10:32:55+00:00,cnsm-web-04,network_latency,505,delay=500ms
2026-08-07T10:44:02+00:00,cnsm-io-01,cpu_spike,571,cpu=1 load=85
2026-08-07T12:10:18+00:00,cnsm-web-05,cpu_spike,993,cpu=1 load=90
2026-08-07T12:28:08+00:00,cnsm-web-06,memory_pressure,1870,vm_bytes=4G
2026-08-07T16:17:22+00:00,cnsm-db-postgres-01,disk_io,427,io=4 hdd=4
2026-08-07T16:47:59+00:00,cnsm-web-04,network_latency,1408,delay=50ms
2026-08-07T18:14:30+00:00,cnsm-db-postgres-01,cpu_spike,812,cpu=1 load=95
2026-08-08T07:34:13+00:00,cnsm-web-01,disk_io,1151,io=4 hdd=4
2026-08-08T10:47:55+00:00,cnsm-web-03,disk_io,582,io=8 hdd=8
2026-08-08T12:31:16+00:00,cnsm-web-04,memory_pressure,3460,vm_bytes=8G
2026-08-08T12:33:44+00:00,cnsm-web-02,cpu_spike,440,cpu=1 load=90
2026-08-08T15:13:30+00:00,cnsm-io-01,disk_io,830,io=8 hdd=8
2026-08-08T15:33:11+00:00,cnsm-io-01,memory_pressure,3262,vm_bytes=4G
2026-08-08T15:59:59+00:00,cnsm-db-postgres-02,disk_io,1163,io=8 hdd=8
2026-08-08T17:45:57+00:00,cnsm-mem-01,disk_io,502,io=4 hdd=4
2026-08-08T17:47:13+00:00,cnsm-web-02,memory_pressure,3430,vm_bytes=2G
2026-08-08T18:20:11+00:00,cnsm-web-06,cpu_spike,407,cpu=1 load=85
2026-08-08T19:07:43+00:00,cnsm-web-06,process_leak,839,fork=2
2026-08-08T19:41:49+00:00,cnsm-web-05,disk_io,401,io=4 hdd=4
2026-08-08T21:27:40+00:00,cnsm-web-01,memory_pressure,3233,vm_bytes=8G
2026-08-09T07:20:28+00:00,cnsm-db-postgres-01,disk_io,617,io=8 hdd=8
2026-08-09T07:28:39+00:00,cnsm-web-06,disk_io,1129,io=8 hdd=8
2026-08-09T08:07:33+00:00,cnsm-db-redis-01,cpu_spike,574,cpu=4 load=90
2026-08-09T09:10:51+00:00,cnsm-web-02,cpu_spike,519,cpu=4 load=95
2026-08-09T09:49:45+00:00,cnsm-io-01,process_leak,330,fork=4
2026-08-09T10:24:50+00:00,cnsm-web-05,memory_pressure,2458,vm_bytes=4G
2026-08-09T14:55:44+00:00,cnsm-web-01,cpu_spike,1416,cpu=1 load=95
2026-08-10T11:47:47+00:00,cnsm-web-02,process_leak,786,fork=4
2026-08-10T11:58:12+00:00,cnsm-web-05,cpu_spike,889,cpu=4 load=95
2026-08-10T13:48:51+00:00,cnsm-db-postgres-02,cpu_spike,1539,cpu=2 load=95
2026-08-10T14:50:39+00:00,cnsm-web-01,process_leak,360,fork=2
2026-08-10T18:23:44+00:00,cnsm-web-01,memory_pressure,1498,vm_bytes=2G
2026-08-10T21:17:11+00:00,cnsm-mem-01,cpu_spike,797,cpu=4 load=95
2026-08-11T07:01:36+00:00,cnsm-web-05,memory_pressure,3471,vm_bytes=4G
2026-08-11T10:06:48+00:00,cnsm-db-postgres-02,cpu_spike,413,cpu=1 load=95
2026-08-11T13:24:12+00:00,cnsm-db-postgres-02,process_leak,845,fork=4
2026-08-11T15:02:44+00:00,cnsm-web-04,process_leak,897,fork=2
2026-08-11T16:26:47+00:00,cnsm-web-04,disk_io,1130,io=4 hdd=4
2026-08-11T17:53:18+00:00,cnsm-web-05,cpu_spike,1286,cpu=2 load=95
2026-08-11T18:32:40+00:00,cnsm-db-redis-02,cpu_spike,716,cpu=2 load=90
2026-08-11T20:23:57+00:00,cnsm-db-redis-02,cpu_spike,790,cpu=4 load=90
2026-08-11T20:42:03+00:00,cnsm-web-05,memory_pressure,3098,vm_bytes=2G
2026-08-11T21:12:02+00:00,cnsm-db-postgres-01,process_leak,425,fork=2
2026-08-12T06:38:41+00:00,cnsm-web-01,disk_io,631,io=4 hdd=4
2026-08-12T06:54:15+00:00,cnsm-db-redis-01,cpu_spike,374,cpu=2 load=90
2026-08-12T08:43:08+00:00,cnsm-mem-01,network_latency,574,delay=200ms
2026-08-12T08:58:09+00:00,cnsm-db-postgres-02,process_leak,782,fork=8
2026-08-12T09:29:36+00:00,cnsm-web-02,process_leak,436,fork=4
2026-08-12T11:20:17+00:00,cnsm-web-06,cpu_spike,995,cpu=2 load=85
2026-08-12T17:19:26+00:00,cnsm-web-06,network_latency,1643,delay=500ms
2026-08-12T17:47:58+00:00,cnsm-db-postgres-01,disk_io,1116,io=8 hdd=8
2026-08-12T20:44:47+00:00,cnsm-web-02,disk_io,1125,io=8 hdd=8
